Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
4852.14,3,7.0,0,6,4,37,5,2,0
2282.91,3,23.0,0,5,3,118,13,1,0
4898.95,0,18.0,0,0,2,9,7,4,0
627.43,1,13.0,0,2,3,82,12,2,0
4230.49,0,10.0,0,6,2,109,5,0,0
197.01,1,2.0,2,0,4,83,11,3,0
2661.92,2,8.0,2,2,1,32,3,0,0
2424.94,1,19.0,0,7,1,16,12,0,0
4282.22,4,5.0,1,4,1,75,2,3,0
3505.16,3,15.0,2,4,4,119,12,2,0
2208.08,0,9.0,2,6,3,79,10,1,0
4478.88,1,22.0,2,4,2,32,12,4,0
4429.92,3,19.0,3,0,4,102,8,0,0
2524.1000000000004,3,14.0,0,3,0,52,6,1,0
4355.74,1,4.0,0,4,2,4,14,4,0
2635.29,2,10.0,0,4,4,54,11,0,0
4195.61,3,12.0,2,3,3,98,5,0,0
910.71,2,2.0,1,3,1,101,12,3,1
759.72,2,15.0,2,0,1,65,9,3,0
49997.8,0,5.0,2,3,4,111,1,0,1
1380.41,1,20.0,1,2,0,8,14,3,0
2796.41,4,3.0,0,6,3,67,11,3,0
3445.63,4,13.0,1,4,1,59,2,0,0
3053.99,0,4.0,0,2,3,60,12,3,0
3496.33,1,20.0,0,6,2,102,9,4,0
3103.68,2,19.0,2,2,3,100,7,3,0
1898.74,2,18.0,1,0,2,9,6,3,0
457.02,2,15.0,1,1,1,51,4,3,0
2524.1000000000004,4,17.0,1,3,4,57,9,0,1
4230.81,4,7.0,0,0,1,116,10,4,0
33.37,4,18.0,2,1,4,7,14,3,0
4205.12,3,12.0,1,3,0,54,3,1,0
759.19,0,16.0,2,6,1,10,4,4,0
1667.65,4,13.0,2,7,4,34,12,0,0
2069.68,3,13.0,2,2,3,77,14,0,0
3399.76,4,17.0,1,3,2,50,1,1,0
466.62,3,21.0,2,5,1,15,2,1,0
4134.09,4,15.0,1,0,2,63,1,0,0
4714.03,3,1.0,1,7,3,72,9,4,0
4763.72,3,7.0,1,1,4,18,1,4,0
463.73,1,1.0,1,2,0,107,1,0,0
4597.3,4,22.0,0,0,4,112,7,0,0
2841.31,0,8.0,2,4,2,15,7,3,0
3636.01,4,0.0,1,4,2,17,10,0,0
4653.33,0,0.0,1,4,4,10,10,4,0
3306.67,3,21.0,2,6,1,69,7,4,0
2286.41,2,1.0,2,4,0,78,1,4,0
2627.93,1,14.0,0,6,1,84,12,4,0
3424.09,1,3.0,0,0,1,37,3,3,0
4723.77,1,3.0,2,7,1,5,14,4,0
2524.1000000000004,0,16.0,0,0,4,35,2,1,0
2887.45,3,16.0,1,0,2,55,5,0,0
1059.0,0,17.0,2,3,3,70,3,1,1
1736.91,2,7.0,1,0,1,27,5,1,0
1812.23,1,7.0,0,2,4,69,1,3,0
1449.42,0,19.0,2,0,4,38,3,4,0
3734.99,2,21.0,2,0,4,36,9,3,0
4180.76,4,23.0,1,3,0,57,7,3,0
1602.56,2,3.0,0,5,4,80,12,4,0
4231.4,2,13.0,1,0,4,94,9,0,0
3673.51,3,14.0,0,5,4,28,13,4,0
2208.38,0,6.0,1,6,1,57,1,0,0
3494.82,0,7.0,2,1,3,102,6,0,0
3847.84,1,16.0,0,6,3,29,14,1,0
2807.35,2,22.0,2,3,0,86,14,1,0
2218.35,2,14.0,0,3,4,82,13,4,0
513.06,2,12.0,0,0,0,69,4,3,0
11.84,4,18.0,2,7,1,25,6,4,0
4686.57,2,20.0,1,0,0,80,3,0,0
1341.09,2,10.0,1,2,0,22,9,0,0
3316.61,4,12.0,0,6,0,119,11,1,0
4717.09,1,14.0,1,0,0,34,13,1,0
4092.36,3,4.0,2,4,2,70,4,1,0
617.3,1,0.0,1,3,1,93,13,0,0
4010.55,0,7.0,0,7,1,57,9,4,0
3633.33,2,21.0,2,5,1,47,5,3,0
1650.34,4,15.0,0,2,3,111,13,0,0
3449.56,0,7.0,1,3,3,74,12,4,0
4130.31,1,0.0,1,1,1,72,2,3,0
1460.65,0,2.0,0,4,3,22,13,1,0
4345.8,3,2.0,2,6,0,9,12,0,0
398.68,2,2.0,0,4,3,67,8,3,0
2639.63,4,10.0,2,0,4,37,4,0,0
1169.93,1,8.0,0,3,2,117,11,0,0
3641.41,2,3.0,0,0,2,55,13,1,0
2524.1000000000004,0,10.0,0,2,4,50,9,0,0
1710.56,3,5.0,2,5,0,55,5,3,0
2524.1000000000004,0,17.0,2,3,3,29,14,1,0
4060.51,3,13.0,1,7,0,21,2,0,0
665.71,3,10.0,0,2,2,103,6,4,0
3617.14,1,13.0,0,5,4,95,1,1,0
3537.61,4,23.0,0,0,1,23,4,3,0
716.13,3,20.0,2,6,0,73,11,0,0
2832.43,0,23.0,0,0,0,27,6,3,0
2486.91,2,6.0,3,1,4,6,12,0,1
2974.55,4,12.0,0,7,1,17,13,3,0
49997.8,1,13.0,0,4,4,25,8,3,0
407.28,2,19.0,0,5,1,115,10,4,0
4103.42,3,15.0,1,2,3,107,4,3,0
4311.23,3,12.0,3,7,2,24,1,3,0
635.74,3,18.0,2,4,1,36,12,0,0
3282.25,4,20.0,2,2,3,78,12,3,0
3512.11,3,6.0,1,2,0,29,6,3,0
2745.59,2,12.0,2,1,4,44,10,0,0
2517.14,2,13.0,0,0,3,85,10,1,0
1592.5,3,17.0,0,3,2,99,2,4,0
3446.96,4,12.0,1,1,0,65,4,1,0
1431.31,0,7.0,2,2,1,24,13,4,0
2302.82,2,3.0,2,3,4,42,8,4,0
4287.56,1,0.0,1,5,2,79,14,3,0
452.25,4,1.0,0,2,3,89,12,0,0
2644.21,0,12.0,0,0,3,64,12,1,0
2432.94,1,8.0,0,0,3,26,1,4,0
1895.51,2,15.0,2,6,3,59,14,3,0
2989.66,4,21.0,0,6,0,52,6,1,0
83.05,4,19.0,1,2,4,1,9,3,0
2464.89,2,18.0,2,5,3,62,10,1,0
2431.02,4,12.0,0,0,1,51,3,3,0
2582.98,2,8.0,2,6,0,46,14,3,0
1066.14,4,16.0,0,5,0,57,1,1,0
1041.94,2,7.0,2,2,0,39,10,0,0
3237.78,4,18.0,2,2,2,48,1,4,0
468.17,3,9.0,0,5,4,81,5,0,0
1533.08,3,11.0,0,3,1,87,11,1,0
4154.93,0,7.0,0,5,3,4,5,3,0
523.3,0,15.0,1,1,1,96,14,4,0
2342.99,2,19.0,1,7,0,115,1,3,0
3344.81,3,0.0,1,5,4,31,9,1,0
712.51,0,22.0,2,1,4,18,14,1,0
1565.75,2,6.0,1,0,4,32,12,0,0
2795.99,4,18.0,2,0,1,116,6,4,0
1639.5,3,9.0,0,0,2,91,4,4,0
554.14,2,12.0,2,0,3,71,11,4,0
1165.87,2,18.0,1,1,1,26,9,3,0
551.53,1,16.0,1,0,1,77,14,0,0
4917.86,0,7.0,0,0,4,10,12,4,0
1182.06,2,13.0,2,6,4,65,3,0,0
2655.12,2,10.0,3,6,2,68,9,1,0
2145.47,0,21.0,2,2,4,18,2,0,0
2849.72,1,20.0,2,6,1,107,11,3,0
2492.97,0,6.0,2,0,4,117,6,3,0
3637.17,1,21.0,0,0,2,61,7,1,0
4365.7,1,16.0,0,3,0,10,3,0,0
1430.07,3,15.0,0,7,3,45,10,0,0
922.12,3,12.0,0,6,2,25,13,2,0
4921.78,2,15.0,2,0,0,54,6,4,1
4331.03,2,12.0,0,7,3,59,13,3,1
1822.77,2,23.0,0,3,0,80,1,3,0
4474.46,3,10.0,2,7,0,99,3,0,0
3354.38,3,8.0,2,4,1,50,12,1,1
2189.92,0,23.0,0,5,2,82,13,1,0
4367.74,2,13.0,2,3,0,68,7,2,0
3378.04,0,19.0,2,7,2,114,14,1,0
4133.12,0,3.0,1,0,2,77,9,1,0
2091.71,3,14.0,0,0,2,87,2,3,0
3994.58,0,9.0,0,4,2,101,7,4,0
1837.8,3,7.0,1,0,0,69,13,3,0
3676.72,3,9.0,1,2,2,64,11,4,0
2180.48,3,19.0,0,1,3,91,2,3,0
2028.95,4,23.0,0,5,4,33,11,1,0
3984.18,3,15.0,2,3,3,77,5,4,0
629.56,2,21.0,2,0,1,49,2,0,0
4641.4,1,5.0,0,0,2,31,4,2,0
2545.86,0,2.0,1,1,2,108,4,0,0
3182.19,2,9.0,2,2,0,88,13,3,0
2524.1000000000004,3,16.0,0,5,1,89,4,0,0
3231.14,2,15.0,2,7,4,96,4,4,0
3550.71,2,10.0,0,5,4,44,4,2,0
4343.04,2,4.0,0,7,3,81,4,0,0
4272.62,4,15.0,0,6,3,11,4,1,0
1792.28,1,17.0,1,2,4,20,12,1,0
3081.19,4,0.0,2,4,2,92,1,0,0
3903.98,3,3.0,2,5,0,6,6,1,0
3825.49,2,4.0,1,2,4,41,1,4,0
4455.2,1,10.0,2,3,3,99,7,1,0
4160.56,2,12.0,0,0,0,68,12,3,0
3590.69,3,2.0,1,5,4,12,4,4,0
3745.53,0,7.0,0,3,2,86,11,1,0
4038.18,0,23.0,1,3,4,97,4,1,0
4190.25,1,8.0,1,6,3,9,14,3,0
1766.58,2,23.0,1,6,4,40,12,3,0
3910.14,2,20.0,1,0,3,86,5,0,0
4746.3,2,5.0,2,5,2,96,11,3,0
1168.65,0,12.0,2,0,2,75,14,0,0
245.93,4,19.0,1,1,0,93,7,3,0
366.62,0,5.0,0,4,2,104,4,0,0
1087.51,2,12.0,0,0,2,3,10,3,0
4599.35,0,10.0,0,7,2,45,5,4,0
638.35,4,0.0,0,5,4,72,11,4,0
3739.28,0,17.0,2,6,2,6,10,1,0
4335.88,4,12.0,0,4,2,60,14,4,0
4388.22,0,5.0,2,7,4,93,5,0,0
2086.66,3,12.0,1,4,3,70,14,4,0
2478.83,0,5.0,1,3,1,81,1,0,0
1619.63,3,13.0,2,4,3,37,2,4,0
740.99,4,5.0,0,1,2,17,2,4,0
1064.8,3,0.0,0,2,0,86,13,3,0
678.25,4,17.0,0,0,1,52,1,3,0
2040.57,1,20.0,0,5,0,30,4,4,0
855.88,1,11.0,0,0,0,50,8,0,0
2019.99,4,5.0,2,5,3,104,5,0,0
2524.1000000000004,0,1.0,0,2,4,102,1,4,0
3274.31,3,3.0,1,0,4,52,2,4,1
2524.1000000000004,2,18.0,2,6,4,89,1,1,0
4060.27,0,3.0,0,0,2,70,12,4,0
210.76,3,5.0,1,5,1,73,10,4,0
3973.58,4,14.0,2,0,1,47,12,1,0
985.76,4,11.0,0,3,4,68,1,0,0
1732.9,4,5.0,0,3,1,44,2,4,0
1543.67,0,15.0,0,7,0,95,5,3,0
532.75,0,21.0,3,3,3,58,5,0,0
872.68,3,17.0,2,6,3,106,5,1,0
4781.95,1,21.0,2,3,0,117,5,4,0
3003.36,4,19.0,2,7,0,93,5,1,0
2372.49,0,2.0,2,5,2,15,8,1,0
3790.18,2,15.0,2,3,4,28,14,3,0
4069.63,1,20.0,0,2,3,9,8,1,0
555.76,3,0.0,1,2,4,58,5,4,0
3705.82,4,20.0,2,0,2,108,14,0,0
4662.32,1,22.0,1,7,0,61,10,0,0
2929.25,2,7.0,3,7,2,56,12,3,0
3072.71,0,13.0,0,5,0,106,5,4,0
4352.68,1,3.0,1,6,1,24,7,1,0
2524.1000000000004,0,20.0,2,2,0,56,2,3,0
2524.1000000000004,0,13.0,0,2,3,62,7,1,0
1417.05,0,0.0,2,3,3,12,13,0,1
4228.18,0,23.0,1,7,4,94,1,4,0
3063.98,2,6.0,1,2,4,75,2,3,0
1831.85,0,1.0,0,7,1,14,1,0,0
4415.88,4,18.0,0,2,3,84,6,0,0
4981.25,2,0.0,1,4,0,92,2,0,0
293.96,2,12.0,1,3,1,72,3,1,0
4627.99,3,14.0,0,1,3,18,2,4,0
1019.54,0,9.0,2,0,3,38,14,0,0
1029.91,1,5.0,1,0,1,90,3,1,0
213.57,2,2.0,2,6,3,21,2,0,0
4611.33,3,2.0,1,5,2,33,4,4,1
3798.19,1,15.0,2,5,3,32,11,0,0
271.98,1,20.0,0,6,3,84,4,3,0
3169.51,2,19.0,0,7,3,119,5,0,0
605.07,1,5.0,2,7,4,118,8,3,0
3758.27,0,20.0,0,1,0,92,11,4,0
2048.22,0,12.0,2,3,4,115,2,3,0
263.63,1,20.0,1,4,4,74,1,1,0
4147.89,0,1.0,0,0,3,54,8,4,0
2864.2,0,1.0,0,3,3,35,5,4,0
3865.48,2,17.0,0,1,2,67,13,0,0
3374.28,3,15.0,1,1,3,110,12,0,1
2174.81,1,13.0,0,1,4,116,4,3,0
3494.84,0,19.0,1,7,2,15,9,1,0
78.69,4,13.0,1,2,0,14,3,1,0
1701.99,3,1.0,2,1,3,66,6,0,0
3890.38,4,18.0,1,4,2,51,1,1,0
3816.49,1,13.0,1,6,3,30,7,3,0
4437.61,2,6.0,1,1,1,67,4,1,0
2524.1000000000004,2,6.0,1,4,0,97,9,1,0
4711.27,3,18.0,2,1,4,43,1,1,0
2790.77,1,10.0,1,4,3,47,1,4,0
2504.77,0,21.0,2,3,2,38,9,0,0
990.1,1,22.0,2,1,3,40,1,0,0
3895.29,2,1.0,2,0,0,75,6,3,0
3461.83,4,3.0,2,6,3,78,9,0,0
49997.8,0,5.0,0,3,3,21,11,1,0
440.11,4,1.0,1,0,4,67,6,1,0
632.88,4,10.0,0,1,3,55,6,1,0
576.73,4,14.0,2,6,0,7,10,0,0
1881.12,0,12.0,1,3,3,96,11,1,0
799.09,2,2.0,1,6,3,109,7,1,0
49997.8,2,13.0,1,3,2,58,2,2,0
4497.23,3,2.0,2,3,0,114,11,0,0
4284.56,4,12.0,1,6,0,72,1,3,0
3046.23,4,13.0,2,4,2,10,14,4,0
2983.8,3,19.0,1,4,4,28,9,0,0
4455.17,0,15.0,2,6,4,104,13,1,0
2034.51,3,16.0,1,4,2,26,5,3,0
316.41,1,12.0,2,7,1,95,7,4,0
2354.61,0,21.0,0,6,3,85,5,0,0
2770.78,1,1.0,3,0,4,85,9,3,0
2749.51,1,11.0,1,4,0,84,5,4,0
799.23,4,20.0,0,2,0,14,14,1,0
3918.15,0,21.0,2,6,2,88,14,3,0
3661.17,3,13.0,0,0,1,113,6,0,0
1153.12,2,3.0,1,0,3,55,12,0,0
2758.39,4,4.0,0,7,2,89,9,4,0
3952.69,2,3.0,2,5,2,37,5,3,0
43.38,4,2.0,2,3,4,100,13,4,1
1379.4,1,5.0,1,7,1,44,3,1,0
2362.83,2,3.0,0,3,2,104,14,4,0
4225.93,0,11.0,1,4,4,97,10,0,0
3995.84,0,15.0,2,6,1,57,5,1,0
759.21,0,22.0,2,0,3,100,3,4,0
2316.4,0,15.0,1,1,1,5,7,0,0
1526.66,4,14.0,0,7,3,92,5,1,0
2010.16,0,22.0,2,2,3,72,4,1,0
2705.42,2,12.0,2,3,1,72,3,0,0
2499.21,1,14.0,0,0,1,29,1,4,0
712.17,2,1.0,2,0,1,118,12,4,0
612.83,3,16.0,0,4,1,96,8,0,0
655.69,3,0.0,2,3,0,107,4,0,0
4207.23,0,14.0,1,0,0,117,11,3,0
104.58,0,15.0,2,0,0,91,1,2,0
1016.01,0,18.0,2,3,0,88,9,4,0
4779.68,3,18.0,2,1,2,101,12,2,0
334.78,2,4.0,2,6,2,97,14,0,0
186.43,0,21.0,0,6,3,27,4,3,0
1939.71,4,18.0,2,4,3,102,7,3,0
760.25,3,11.0,1,1,4,56,2,3,0
2830.99,2,11.0,2,5,0,116,13,1,0
1696.21,3,3.0,3,5,2,55,14,0,0
1048.8,4,20.0,2,0,3,32,8,1,0
4993.02,4,18.0,1,1,1,58,8,1,0
1708.82,2,21.0,2,1,4,97,13,1,0
3206.83,1,19.0,2,4,0,46,13,4,0
4371.19,0,20.0,2,0,1,22,13,3,0
4612.32,4,11.0,0,6,4,68,2,3,0
2053.59,1,7.0,2,5,0,61,13,1,1
4880.9,0,8.0,3,5,0,2,14,3,0
3624.2,1,12.0,2,1,2,98,8,1,0
2918.46,4,0.0,1,0,3,25,6,1,0
3467.93,2,20.0,0,4,0,101,13,0,0
1803.89,4,21.0,2,5,4,85,9,4,0
2124.9,4,12.0,1,2,2,46,6,3,0
2933.41,0,5.0,0,6,1,93,7,4,0
1637.54,3,9.0,1,2,3,16,8,4,0
3845.21,2,17.0,2,0,4,108,6,3,0
1259.18,0,1.0,0,6,1,43,3,1,0
3985.04,4,11.0,2,7,4,33,4,1,0
765.03,2,7.0,2,6,2,1,9,4,0
1090.87,3,1.0,2,0,2,26,5,3,0
3766.7,2,6.0,1,4,2,31,12,4,1
1319.39,4,7.0,2,5,1,10,6,3,0
3977.99,2,22.0,0,5,1,38,6,0,0
3920.43,4,9.0,0,0,0,12,5,3,1
1290.22,2,5.0,1,2,0,42,14,4,0
370.04,2,8.0,2,7,1,19,2,2,0
835.97,2,10.0,1,2,2,20,3,0,0
3763.87,3,18.0,0,6,1,39,12,0,0
4235.74,4,17.0,2,0,0,44,9,3,0
2524.1000000000004,4,15.0,1,0,0,45,14,0,0
825.27,3,1.0,0,0,0,78,8,0,0
381.97,4,0.0,1,7,3,113,2,4,0
1083.0,3,20.0,1,0,4,88,11,4,0
4898.53,2,13.0,2,5,2,30,2,0,0
855.51,3,0.0,0,0,2,84,1,3,0
435.4,1,16.0,0,0,1,40,13,1,0
3928.44,4,11.0,1,0,1,104,8,3,0
3078.98,3,18.0,1,5,0,118,2,1,0
2676.43,2,3.0,1,2,3,103,1,4,0
2524.1000000000004,1,12.0,0,4,2,34,8,3,0
3510.7,1,21.0,0,4,3,28,2,0,0
3493.28,3,22.0,0,1,2,111,7,4,1
2125.01,2,17.0,0,7,0,42,13,4,1
1174.97,3,0.0,0,3,4,7,9,3,0
4207.11,2,7.0,1,2,2,85,13,0,0
827.29,1,18.0,2,1,1,60,10,1,0
2672.36,1,13.0,1,6,3,92,5,1,1
3464.91,4,21.0,0,0,2,103,6,4,0
3196.19,2,7.0,0,7,2,13,8,4,0
3095.88,2,12.0,0,3,4,112,14,1,0
3314.22,4,12.0,0,6,1,83,8,4,1
4378.9,2,13.0,0,1,4,20,13,3,0
1830.14,1,17.0,2,4,1,59,7,1,0
3139.05,3,21.0,1,4,0,56,12,0,0
3486.35,4,13.0,0,0,3,75,4,4,0
2953.68,3,6.0,2,5,1,23,2,1,0
49997.8,0,23.0,2,2,1,37,2,3,0
3275.62,2,19.0,0,6,0,53,7,0,0
2125.02,4,19.0,2,2,3,40,3,1,0
4228.71,0,3.0,0,0,4,87,4,2,0
2450.39,2,12.0,0,7,0,51,2,1,0
2653.17,3,5.0,2,6,1,49,7,0,0
2913.49,3,8.0,0,4,2,27,11,3,0
1617.31,4,21.0,2,3,4,30,9,3,0
3614.09,3,17.0,0,6,0,34,7,4,0
495.14,3,9.0,1,6,2,75,6,3,0
4344.9,2,17.0,0,5,2,36,8,0,0
3773.92,3,7.0,0,6,0,45,3,3,0
1771.39,3,23.0,2,3,2,59,10,3,0
1135.83,4,6.0,1,5,2,20,1,0,0
1942.55,0,18.0,0,4,3,14,11,4,0
4026.24,3,21.0,0,0,3,86,8,0,0
162.7,0,12.0,0,2,0,18,7,3,0
2342.28,4,0.0,0,7,2,114,2,3,1
1274.28,0,12.0,1,5,1,106,11,3,0
4375.38,4,10.0,2,1,2,22,2,0,0
2072.14,2,9.0,2,6,1,13,7,4,0
3491.0,2,9.0,2,4,3,11,10,3,0
1792.67,2,1.0,0,7,2,9,9,4,1
2524.1000000000004,3,12.0,2,5,0,64,10,4,0
1632.74,2,15.0,1,0,4,22,11,3,0
3392.48,0,12.0,0,4,1,64,2,3,0
4821.38,0,9.0,2,3,3,14,3,1,0
1044.68,3,12.0,1,2,2,29,10,2,0
3221.29,3,12.0,2,7,3,114,13,0,0
1330.84,1,21.0,2,3,3,111,9,4,0
2749.0,0,18.0,2,2,4,12,12,4,0
2710.29,1,21.0,1,6,4,110,7,0,0
2252.98,3,12.0,1,4,0,41,2,0,1
2495.73,0,8.0,2,0,3,56,5,0,0
4401.75,2,1.0,2,6,2,96,13,3,0
447.58,2,12.0,2,7,4,68,4,0,0
4152.26,3,2.0,1,4,2,42,1,1,0
2314.26,4,4.0,2,3,0,106,8,3,0
1671.3,3,16.0,1,4,1,103,14,3,0
889.84,0,23.0,2,4,0,91,12,4,1
4074.96,3,1.0,2,3,2,6,6,4,0
2962.25,3,19.0,0,5,2,43,10,1,0
3643.24,2,1.0,2,1,2,96,9,3,0
1578.24,0,22.0,2,3,0,110,9,4,0
1967.83,3,1.0,2,1,4,64,6,0,0
4568.65,2,5.0,2,3,0,78,10,1,1
4806.11,0,6.0,2,1,3,80,11,4,0
3700.51,2,20.0,2,3,4,46,14,4,0
3748.38,2,22.0,2,0,4,9,8,4,0
2524.1000000000004,3,23.0,0,7,3,82,5,1,0
2938.11,4,3.0,0,5,4,65,11,3,0
2977.42,3,4.0,2,5,2,61,12,0,0
2524.1000000000004,0,10.0,2,0,2,113,7,3,0
3755.8,2,17.0,0,6,3,32,3,0,0
3278.43,4,2.0,0,0,2,76,2,3,0
949.4,0,19.0,1,1,3,97,1,1,0
4885.48,1,17.0,0,5,3,97,4,3,0
2603.87,2,20.0,1,2,1,96,3,1,0
4718.85,0,3.0,0,2,2,4,13,0,0
3569.22,1,12.0,2,1,3,49,7,3,0
205.2,4,9.0,2,1,1,102,2,0,0
2697.28,2,20.0,2,3,2,7,12,4,0
4463.95,0,14.0,0,6,2,22,6,1,0
263.64,4,14.0,0,0,2,102,13,0,0
4334.3,4,1.0,0,0,0,42,6,3,0
3068.89,1,12.0,2,7,4,78,6,3,0
227.41,0,12.0,0,7,2,60,11,4,0
1871.12,4,11.0,0,6,2,10,13,3,0
2524.1000000000004,1,14.0,2,2,4,49,10,3,0
13.57,0,12.0,0,0,0,109,7,4,0
4482.64,1,17.0,0,5,0,49,7,1,0
3744.15,0,0.0,3,3,2,47,8,3,0
1450.91,0,12.0,1,1,3,19,13,1,0
572.98,2,20.0,2,6,3,35,14,1,0
276.89,0,6.0,0,4,0,34,9,1,0
4586.53,0,6.0,2,4,2,46,11,1,0
3129.66,1,15.0,0,3,4,48,9,1,0
806.99,4,14.0,2,7,0,90,9,3,0
3408.9,4,12.0,1,0,1,73,4,0,0
2524.1000000000004,4,11.0,1,2,1,23,13,2,1
3941.2,4,2.0,2,1,1,119,1,2,0
2235.43,3,14.0,1,4,0,99,10,3,0
4071.81,2,21.0,2,3,4,36,2,0,0
3722.81,3,11.0,1,2,1,1,11,0,1
447.82,2,13.0,1,0,4,56,5,4,0
4628.85,1,20.0,0,4,3,97,13,1,0
4421.1,4,21.0,0,6,2,10,13,1,0
2954.84,1,19.0,2,5,4,50,3,0,0
2543.21,1,23.0,0,4,1,15,9,0,0
2524.1000000000004,3,4.0,2,5,0,106,9,3,0
4173.12,3,5.0,1,6,0,74,11,1,0
2162.27,2,18.0,0,0,1,92,5,4,0
2898.64,1,19.0,0,2,3,32,14,3,0
854.59,1,11.0,1,4,1,60,10,1,0
1073.04,2,14.0,0,2,0,94,3,2,0
4926.08,3,12.0,2,7,1,101,9,4,0
2472.53,4,8.0,3,1,1,116,11,4,0
4079.64,3,6.0,2,0,2,119,10,4,0
4149.5,1,21.0,0,0,2,104,8,4,0
4907.64,3,16.0,0,7,3,74,4,3,0
4914.61,1,1.0,1,2,1,69,7,3,0
2287.49,3,8.0,1,0,1,4,1,3,0
4751.85,4,3.0,2,5,2,8,14,3,0
1830.44,4,8.0,1,5,2,33,9,3,0
3040.16,3,4.0,1,7,0,37,11,1,0
4109.45,4,9.0,2,0,4,67,6,0,0
4569.36,4,22.0,2,5,1,103,7,3,0
2621.58,4,19.0,0,7,2,63,4,0,0
2092.21,2,8.0,1,1,1,74,12,2,0
3643.95,4,8.0,0,6,1,77,5,3,0
2282.36,3,0.0,2,0,4,74,6,0,0
3360.65,0,22.0,1,1,1,81,9,4,0
4022.07,3,8.0,0,2,2,63,6,2,0
4206.43,4,5.0,0,0,4,77,12,4,0
1275.3,3,6.0,2,6,3,35,13,4,0
2859.43,2,4.0,0,0,4,79,7,1,0
130.05,3,12.0,0,3,4,106,1,3,0
3989.79,4,5.0,1,0,3,102,9,4,0
629.85,1,10.0,1,5,2,40,9,3,1
4359.06,4,4.0,2,5,1,72,14,1,0
2037.01,3,7.0,0,0,0,35,11,1,0
840.51,0,10.0,0,2,1,30,14,4,0
3980.1,3,13.0,0,4,1,105,12,1,0
1005.43,0,12.0,1,7,1,30,2,0,0
1975.1,1,15.0,2,5,0,13,13,1,0
2836.55,2,4.0,1,4,1,109,6,1,0
1803.35,3,13.0,0,1,0,55,8,1,0
899.25,0,12.0,2,0,1,29,2,4,0
2033.44,1,13.0,2,3,2,31,2,4,0
725.5,4,16.0,2,4,1,22,4,3,0
3597.18,2,16.0,1,3,0,19,1,4,0
861.67,1,1.0,1,0,2,85,5,0,0
2414.5,3,6.0,1,0,4,99,4,4,0
2804.09,4,12.0,1,3,1,82,14,0,0
4725.61,3,9.0,0,5,3,41,11,1,0
395.9,2,16.0,0,1,0,80,13,4,0
4652.62,4,12.0,0,2,4,20,5,0,0
1045.09,1,21.0,2,1,4,94,11,4,0
4205.48,4,23.0,2,1,3,70,4,4,0
457.02,4,17.0,1,1,2,1,5,0,0
4943.57,3,0.0,0,7,4,1,11,1,0
4039.13,0,16.0,2,6,4,12,6,1,0
319.44,2,13.0,0,2,1,95,2,4,0
1074.48,4,10.0,1,1,0,95,11,4,0
2744.98,4,3.0,1,1,0,98,9,4,0
2620.24,4,17.0,1,1,0,100,11,1,0
3148.2,3,23.0,1,7,2,80,10,3,0
2320.22,4,17.0,2,1,0,118,9,0,0
3672.15,4,23.0,2,7,3,68,3,0,0
1745.69,1,6.0,0,4,0,16,4,3,1
886.05,2,1.0,0,4,2,2,11,1,0
173.73,4,12.0,0,5,3,100,3,4,0
1627.2,4,15.0,2,7,4,99,6,0,0
2524.1000000000004,4,17.0,0,2,2,95,9,4,0
3297.05,3,11.0,1,4,0,77,7,4,0
4033.25,0,13.0,1,0,2,97,3,3,0
1204.11,3,22.0,0,5,1,51,11,1,0
2468.55,0,12.0,2,1,0,117,12,4,0
1172.5,4,3.0,1,4,4,55,7,1,0
4756.07,1,9.0,0,5,1,107,6,1,0
3239.5,3,7.0,0,4,3,22,1,4,0
3391.12,0,23.0,0,7,3,37,11,4,0
2658.46,4,19.0,1,3,2,25,12,1,0
2524.1000000000004,0,12.0,0,0,0,24,13,0,0
1006.15,4,14.0,1,4,1,63,4,3,0
3284.94,3,2.0,0,4,4,33,3,3,0
4608.93,3,6.0,2,4,4,13,11,0,0
1068.4,0,11.0,2,5,4,63,4,3,0
2860.96,4,3.0,0,1,3,12,6,0,0
2648.98,3,4.0,2,3,4,50,12,3,0
3210.06,2,10.0,1,3,1,70,12,1,0
2941.01,3,20.0,2,2,1,64,9,3,0
1367.61,4,1.0,0,2,4,84,2,0,0
3458.75,2,15.0,2,0,4,106,5,1,0
1366.94,3,23.0,1,4,1,113,6,3,0
3266.7,4,19.0,0,1,4,89,2,3,0
1503.17,0,6.0,2,3,0,85,10,4,0
416.7,0,17.0,1,1,4,100,8,0,0
640.48,3,5.0,1,5,2,22,1,1,0
4171.31,4,13.0,0,0,0,100,13,4,0
611.17,4,0.0,2,2,3,110,5,2,0
2524.1000000000004,4,1.0,1,7,1,118,8,1,0
1441.77,4,13.0,1,2,4,43,4,4,0
294.01,0,12.0,0,6,4,61,11,3,0
2999.6,2,11.0,2,3,3,55,7,4,0
3994.93,0,6.0,1,3,1,45,8,0,0
4961.69,0,13.0,3,1,4,104,10,4,0
4680.48,3,16.0,0,0,3,50,1,3,1
251.38,0,21.0,2,0,2,41,2,1,0
1291.26,0,4.0,2,6,4,87,12,0,0
2063.53,1,12.0,0,1,2,53,4,0,0
